customer_id,dob,age,age_imputed,gender,location,account_balance,tx_count,total_spend
C1016210,1952-07-10,64,64,F,THANE,49429.94,2,2326.27
C1018344,1956-03-11,60,60,M,LUCKNOW,6159.58,3,2647.18
C1019197,1989-12-11,27,27,M,NOIDA,25149.00,5,4733.57
C1012490,1953-05-11,63,63,M,SURAT,4883.98,2,228.95
C1001476,,,42,M,MUMBAI,13974.71,2,226.30
C1023392,1990-01-09,26,26,M,NOIDA,9967.99,2,1177.64
C1045687,1988-02-01,28,28,M,MUMBAI,60652.22,5,4239.00
C1032872,1965-02-20,51,51,M,BANGALORE,11183.51,2,770.63
C1038138,1977-04-16,39,39,M,HYDERABAD,4924.62,5,1145.90
C1015645,1979-06-14,37,37,M,NEW DELHI,82814.90,2,1118.29
C1013879,1973-01-02,43,43,M,BANGALORE,7670.88,3,2225.02
C1024179,,,42,M,NOIDA,9926.24,3,4198.88
C1035014,1964-09-21,52,52,M,MUMBAI,33442.09,2,313.59
C1004466,1967-05-05,49,49,M,BANGALORE,12430.49,1,5255.63
C1029297,1992-09-22,24,24,F,NOIDA,20818.93,6,5299.82
C1007388,1968-07-04,48,48,F,BANGALORE,8988.85,4,5288.54
C1034729,1986-11-08,30,30,F,CHENNAI,10320.17,1,138.74
C1026473,1981-04-01,35,35,M,JAIPUR,64512.29,2,510.87
C1039624,1989-03-14,27,27,M,MUMBAI,45600.96,3,1856.42
C1042933,1955-03-11,61,61,M,HYDERABAD,31172.94,2,4536.56
C1049804,1983-01-01,33,33,F,MUMBAI,9312.12,4,5373.29
C1032241,1952-09-24,64,64,M,NOIDA,87137.81,2,539.16
C1036121,1978-01-08,38,38,M,NEW DELHI,8717.00,3,1084.08
C1036573,1955-12-01,61,61,M,KOLKATA,42760.50,3,1661.42
C1001857,1989-02-17,27,27,M,HYDERABAD,30954.78,1,262.83
C1012469,1967-01-19,49,49,M,MUMBAI,21397.95,3,497.79
C1023098,1976-01-28,40,40,M,GURGAON,7826.47,2,2100.22
C1006221,1985-05-14,31,31,M,HYDERABAD,8529.20,4,5576.62
C1049340,1971-02-01,45,45,M,NOIDA,7821.94,1,2488.85
C1031134,1981-05-05,35,35,F,GURGAON,13778.21,2,1054.45
C1034933,1986-08-14,30,30,F,CHENNAI,19167.82,3,3184.63
C1028251,1994-08-24,22,22,F,HYDERABAD,46327.66,2,150.76
C1011987,1984-02-17,32,32,M,MUMBAI,11466.49,2,2504.03
C1040955,,,42,M,NEW DELHI,185753.24,1,1468.91
C1022702,1951-06-23,65,65,M,KOLKATA,2829.44,4,2522.81
C1030775,1959-03-01,57,57,M,BANGALORE,16552.78,1,1366.38
C1038991,1980-08-14,36,36,M,NEW DELHI,5084.50,1,690.97
C1026636,1981-03-06,35,35,F,INDORE,47138.36,3,1009.11
C1002328,,,42,M,BANGALORE,12498.78,4,1573.24
C1036590,,,42,M,MUMBAI,8034.26,2,294.39
C1001848,1953-12-23,63,63,M,THANE,7732.79,1,1009.71
C1003896,1972-01-21,44,44,M,AHMEDABAD,13643.72,2,685.42
C1018525,1988-02-09,28,28,M,CHENNAI,26570.08,2,112.80
C1044129,1974-01-01,42,42,F,BANGALORE,5940.93,4,3250.09
C1039169,1974-06-23,42,42,F,BANGALORE,134527.59,3,4283.37
C1015204,1993-05-10,23,23,F,HYDERABAD,7570.96,2,2398.38
C1034776,,,42,M,KOLKATA,64258.15,3,4688.82
C1040318,1998-04-20,18,18,M,NOIDA,123026.19,3,1156.48
C1009762,1979-07-06,37,37,M,BANGALORE,15396.10,3,763.42
C1043616,1991-03-24,25,25,M,NEW DELHI,20106.43,3,5730.14
C1025178,1986-06-03,30,30,M,MUMBAI,40321.02,1,537.04
C1023183,1957-06-15,59,59,F,BANGALORE,90177.83,1,89.33
C1046605,1954-11-11,62,62,M,BANGALORE,6204.88,3,1450.09
C1010186,1985-04-09,31,31,F,MUMBAI,15476.61,1,1286.51
C1013771,1955-04-08,61,61,F,BANGALORE,17782.90,4,3807.16
C1032776,1962-04-07,54,54,F,JAIPUR,4347.47,2,664.26
C1047355,1984-06-11,32,32,M,BANGALORE,19737.59,2,1007.28
C1033823,1965-05-15,51,51,M,HYDERABAD,219416.39,1,340.76
C1041251,1984-11-28,32,32,M,BANGALORE,26397.15,3,5261.87
C1031416,1983-06-13,33,33,F,NOIDA,14290.46,3,5696.87
C1013393,1989-04-13,27,27,F,BANGALORE,1958.33,4,1165.10
C1015918,1971-03-17,45,45,M,NEW DELHI,6309.79,2,405.09
C1000787,1971-08-02,45,45,M,HYDERABAD,980.99,2,556.07
C1004565,1979-07-02,37,37,M,LUCKNOW,16672.06,2,1486.39
C1042955,1964-06-21,52,52,M,NEW DELHI,10220.58,3,1187.71
C1030972,,,42,M,MUMBAI,11656.35,1,710.05
C1010111,1998-06-10,18,18,M,KOLKATA,6771.96,3,8226.50
C1049376,,,42,M,THANE,80988.48,3,1446.17
C1032777,1998-04-15,18,18,F,PUNE,9026.10,2,1821.53
C1015739,1976-09-22,40,40,M,HYDERABAD,4060.88,1,2460.08
C1033243,1961-08-09,55,55,F,NOIDA,13121.16,1,2189.77
C1041620,1961-03-01,55,55,M,NEW DELHI,15350.64,3,696.76
C1049037,1975-09-03,41,41,F,BANGALORE,7444.43,1,377.73
C1028075,1965-10-07,51,51,M,MUMBAI,60432.83,2,1061.07
C1045782,1956-11-01,60,60,M,HYDERABAD,8253.09,3,2659.98
C1046728,1985-01-20,31,31,M,NOIDA,18665.41,1,562.86
C1025170,,,42,M,MUMBAI,53461.29,1,78.07
C1003810,1965-01-02,51,51,M,JAIPUR,2320.13,1,382.85
C1003162,1970-09-06,46,46,M,NEW DELHI,3683.40,2,7896.77
C1004566,1953-05-28,63,63,M,GURGAON,48122.61,3,959.13
C1041701,1967-02-21,49,49,F,CHENNAI,9375.79,3,4691.29
C1044726,1997-01-04,19,19,M,BANGALORE,8158.02,3,1489.06
C1010102,1975-12-25,41,41,M,HYDERABAD,13223.34,2,935.19
C1007010,,,42,F,GURGAON,11389.83,4,3661.94
C1036939,1975-02-19,41,41,M,BANGALORE,49485.82,6,5996.43
C1003433,1994-05-08,22,22,F,PUNE,28320.05,1,92.27
C1006410,1988-03-25,28,28,M,BANGALORE,5566.10,2,1683.18
C1001059,1989-03-24,27,27,M,MUMBAI,7046.82,2,1410.99
C1049871,1966-10-06,50,50,F,HYDERABAD,6803.74,4,1116.68
C1036624,1966-10-07,50,50,M,MUMBAI,9875.78,3,627.37
C1003112,1962-07-03,54,54,M,NEW DELHI,27897.94,1,113.65
C1044102,1956-08-17,60,60,M,BANGALORE,40106.03,3,1355.98
C1010481,1979-04-11,37,37,F,MUMBAI,10211.04,1,416.84
C1011821,1954-08-04,62,62,F,MUMBAI,44733.28,1,1000.44
C1031307,,,42,F,MUMBAI,8248.33,3,3655.26
C1016324,1977-02-08,39,39,M,HYDERABAD,7843.76,1,310.43
C1046917,1956-01-08,60,60,M,BANGALORE,52645.24,1,83.52
C1014839,1984-03-21,32,32,F,CHENNAI,7869.11,2,1697.09
C1026876,1966-01-18,50,50,UNKNOWN,GURGAON,12881.68,2,666.88
C1037831,1953-07-03,63,63,F,AHMEDABAD,6860.74,1,513.62
C1041144,1997-02-06,19,19,M,PUNE,15255.91,2,1320.73
C1015222,,,42,M,NEW DELHI,5789.77,1,646.66
C1035123,1989-02-16,27,27,F,BANGALORE,7622.36,3,6147.29
C1031950,1959-09-22,57,57,F,KOLKATA,8092.15,7,9145.20
C1036314,1996-08-26,20,20,M,GURGAON,96072.80,2,498.19
C1049247,1984-07-27,32,32,F,CHENNAI,11488.21,2,247.17
C1044807,1972-03-20,44,44,M,NOIDA,34819.28,2,750.04
C1039323,1987-07-17,29,29,M,HYDERABAD,58934.20,4,1443.03
C1002041,1996-02-22,20,20,M,MUMBAI,17071.52,2,163.04
C1021162,1971-06-02,45,45,M,PUNE,26245.79,5,4022.02
C1001336,1983-09-12,33,33,M,PUNE,4102.24,3,3489.54
C1000825,,,42,F,THANE,13138.99,1,196.76
C1019237,1961-06-26,55,55,M,KOLKATA,42383.44,2,198.78
C1024840,1984-12-20,32,32,F,PUNE,40001.62,3,611.21
C1037129,1965-04-24,51,51,M,PUNE,285677.52,1,751.67
C1006522,1972-03-14,44,44,M,KOLKATA,11170.32,4,1207.16
C1023355,1964-08-25,52,52,M,GURGAON,13019.00,1,239.59
C1003221,1992-05-25,24,24,M,NEW DELHI,5329.40,3,5060.58
C1000791,1953-05-12,63,63,M,MUMBAI,5490.00,2,1086.44
C1015933,1992-07-04,24,24,M,THANE,9745.75,3,1641.25
C1046585,1963-11-27,53,53,M,MUMBAI,21883.58,4,13603.12
C1031917,1973-09-14,43,43,M,KOLKATA,10042.88,4,3515.77
C1023101,1986-02-16,30,30,M,CHENNAI,7941.74,1,217.56
C1024048,1975-04-28,41,41,M,KOLKATA,34731.98,1,49.00
C1024547,1962-03-26,54,54,M,NEW DELHI,16570.08,4,4088.78
C1014057,1956-08-11,60,60,F,BANGALORE,8075.78,2,319.15
C1011362,1985-09-27,31,31,F,NOIDA,12228.94,3,2308.43
C1017150,1964-06-20,52,52,M,MUMBAI,7767.87,1,1519.27
C1021438,1973-12-25,43,43,M,KOLKATA,7083.42,1,185.80
C1017656,1954-06-07,62,62,M,SURAT,13257.81,1,1212.94
C1013572,1965-05-11,51,51,F,NOIDA,16104.21,3,2395.58
C1032678,1992-06-13,24,24,F,HYDERABAD,4722.16,2,637.05
C1019273,1965-03-22,51,51,M,CHENNAI,16837.73,6,3676.80
C1005417,1986-11-16,30,30,M,BANGALORE,105932.81,3,1095.88
C1049365,1982-04-04,34,34,F,MUMBAI,6312.89,2,209.57
C1004956,1972-07-13,44,44,M,PUNE,190925.22,3,2096.76
C1016805,1954-05-26,62,62,F,MUMBAI,7250.51,4,593.07
C1002980,1972-01-20,44,44,F,PUNE,144358.88,4,2656.95
C1003303,1966-04-19,50,50,M,HYDERABAD,4979.83,2,200.90
C1031980,,,42,M,MUMBAI,5683.27,2,232.80
C1027065,1974-09-02,42,42,M,BANGALORE,80617.76,3,1389.20
C1020774,1965-02-18,51,51,F,PUNE,44689.81,1,330.06
C1024765,1996-06-05,20,20,F,MUMBAI,3024.17,2,248.58
C1021271,1996-07-16,20,20,F,HYDERABAD,66150.36,2,1127.75
C1000745,1963-02-12,53,53,M,BANGALORE,10926.32,1,276.68
C1007749,1987-07-15,29,29,M,GURGAON,13227.41,3,668.17
C1002638,1952-04-12,64,64,M,NEW DELHI,6448.79,2,2419.43
C1041987,1988-09-19,28,28,F,MUMBAI,20497.14,2,8121.06
C1014100,1988-10-12,28,28,M,GURGAON,13504.07,3,1746.65
C1022932,1994-07-05,22,22,M,KOLKATA,480151.06,2,1901.59
C1001210,1993-03-28,23,23,F,BANGALORE,21579.96,4,3707.54
C1044140,1973-05-21,43,43,F,HYDERABAD,21517.67,2,350.80
C1048399,1994-04-10,22,22,M,PUNE,18838.90,2,900.78
C1035568,1988-07-28,28,28,M,NEW DELHI,18761.15,2,667.77
C1024802,1981-03-04,35,35,M,HYDERABAD,36967.49,2,975.91
C1002767,,,42,M,HYDERABAD,12938.22,4,1672.41
C1044960,1969-01-16,47,47,F,PUNE,42844.29,2,1806.65
C1039803,1957-01-18,59,59,M,BANGALORE,22954.80,1,170.34
C1021524,1976-12-15,40,40,F,HYDERABAD,11158.47,3,584.99
C1029059,1995-07-25,21,21,M,MUMBAI,4278.18,3,1022.04
C1011981,1965-08-02,51,51,F,MUMBAI,51629.31,1,381.70
C1036377,1993-10-24,23,23,M,SURAT,26654.81,3,677.33
C1006931,1988-06-20,28,28,M,MUMBAI,47611.12,3,5192.69
C1014190,1993-07-08,23,23,M,KOLKATA,61762.81,4,3119.98
C1028663,1952-03-22,64,64,M,MUMBAI,17024.15,1,33.03
C1031780,1970-01-19,46,46,F,NEW DELHI,6302.78,6,1777.33
C1014763,1973-04-15,43,43,M,BANGALORE,12331.83,2,112.42
C1042106,1956-06-13,60,60,M,MUMBAI,7044.04,4,2878.56
C1014742,1988-04-09,28,28,M,MUMBAI,42058.48,1,622.13
C1045281,1992-04-10,24,24,F,BANGALORE,25636.49,1,77.81
C1041443,,,42,M,MUMBAI,15425.58,1,506.43
C1030902,1988-09-25,28,28,UNKNOWN,BANGALORE,34023.79,2,4683.71
C1014707,1957-04-21,59,59,M,BANGALORE,6236.04,5,2850.52
C1006376,1952-10-07,64,64,M,THANE,28279.46,3,598.32
C1020018,,,42,M,HYDERABAD,13409.74,2,2182.75
C1049992,1989-05-12,27,27,M,NEW DELHI,9873.14,2,389.35
C1009059,1994-10-12,22,22,M,PUNE,48884.31,4,1039.97
C1043134,1972-02-18,44,44,M,MUMBAI,27608.45,2,1486.51
C1038546,1956-05-24,60,60,M,MUMBAI,6762.87,2,855.92
C1020020,1990-03-17,26,26,F,KOLKATA,21712.56,1,782.94
C1033538,1974-11-20,42,42,M,MUMBAI,18425.47,3,4809.47
C1023130,1964-04-25,52,52,M,MUMBAI,17478.34,2,815.65
C1043357,1984-07-15,32,32,M,MUMBAI,3359.79,3,3975.03
C1035461,1955-02-12,61,61,M,PUNE,18787.86,1,227.36
C1014070,1963-06-03,53,53,F,HYDERABAD,15086.23,3,962.39
C1006825,1961-12-18,55,55,M,BANGALORE,9047.58,3,1376.06
C1011073,1983-10-21,33,33,M,CHENNAI,15861.01,2,2243.39
C1035471,1960-05-03,56,56,F,CHENNAI,6945.06,3,4287.90
C1015725,1996-11-16,20,20,F,GURGAON,119140.56,2,1388.10
C1045761,1958-06-28,58,58,M,BANGALORE,14771.26,2,1170.69
C1044210,1990-03-04,26,26,F,NEW DELHI,161555.47,3,2054.89
C1026926,1957-08-05,59,59,M,LUCKNOW,5491.45,1,528.72
C1049283,1972-10-10,44,44,M,MUMBAI,40845.93,4,2838.93
C1031068,,,42,M,MUMBAI,24995.62,1,67.91
C1023062,1987-11-27,29,29,M,JAIPUR,5569.21,3,1132.09
C1027358,1955-04-18,61,61,F,CHENNAI,11545.90,3,1628.02
C1002743,1967-12-09,49,49,F,NEW DELHI,28932.29,1,1308.79
C1019028,1966-02-21,50,50,M,MUMBAI,8583.52,1,360.00
C1032424,1965-03-25,51,51,F,GURGAON,7574.40,3,1690.22
C1008469,1973-04-17,43,43,M,BANGALORE,26971.08,3,1488.23
C1010667,1987-03-16,29,29,M,GURGAON,10625.66,5,3825.05
C1015300,1966-10-01,50,50,M,MUMBAI,6398.15,2,833.68
C1027141,,,42,M,CHENNAI,88992.64,3,372.80
C1015439,1961-07-09,55,55,M,NOIDA,78163.09,1,202.76
C1037156,1977-02-09,39,39,F,HYDERABAD,15016.73,6,5585.65
C1046880,1966-05-05,50,50,M,MUMBAI,4017.70,4,4313.76
C1015573,1996-03-26,20,20,M,MUMBAI,3202.29,2,619.04
C1032458,1989-03-13,27,27,M,NEW DELHI,7003.12,1,2354.32
C1038076,1956-12-11,60,60,M,MUMBAI,52094.79,3,1551.65
C1009343,1951-02-08,65,65,M,BANGALORE,67684.17,1,289.13
C1043748,1963-05-04,53,53,M,HYDERABAD,13336.80,2,3931.63
C1010996,1966-03-27,50,50,M,MUMBAI,10125.86,1,2658.26
C1048401,1958-02-20,58,58,M,MUMBAI,19838.47,2,2442.21
C1026357,1996-07-16,20,20,F,NEW DELHI,59688.35,1,433.30
C1040011,1955-06-18,61,61,M,MUMBAI,23198.39,3,789.35
C1041111,1996-03-16,20,20,M,KOLKATA,64532.68,5,1921.96
C1023725,1989-11-21,27,27,F,HYDERABAD,13775.50,1,113.48
C1016395,1980-02-02,36,36,F,CHENNAI,104282.43,2,470.57
C1006747,,,42,UNKNOWN,BANGALORE,11934.36,2,994.10
C1019373,1980-01-04,36,36,M,HYDERABAD,86107.45,1,391.34
C1031202,1984-08-11,32,32,M,CHENNAI,6134.61,3,5898.51
C1023908,,,42,M,GURGAON,50288.46,3,554.49
C1033271,1979-03-06,37,37,F,MUMBAI,7730.64,2,1487.82
C1005425,1988-01-06,28,28,M,BANGALORE,2197.12,1,289.31
C1005376,1987-05-10,29,29,M,NEW DELHI,6572.61,4,536.50
C1015972,1990-08-06,26,26,F,SURAT,19305.89,3,1368.49
C1001369,1983-06-12,33,33,M,JAIPUR,150093.83,1,1492.01
C1038254,1956-12-16,60,60,M,HYDERABAD,186412.84,1,300.05
C1003307,1973-07-24,43,43,M,NEW DELHI,11182.31,2,742.28
C1027303,1974-09-18,42,42,M,NEW DELHI,7489.81,2,905.44
C1018029,1962-03-13,54,54,M,CHENNAI,5995.12,4,1094.84
C1012285,1958-08-03,58,58,F,PUNE,8553.57,2,1328.12
C1010993,1972-07-20,44,44,F,NOIDA,10200.72,3,2679.44
C1004206,1963-12-12,53,53,M,BANGALORE,19875.98,2,8147.74
C1031037,1953-01-23,63,63,M,CHENNAI,4786.56,4,491.93
C1038870,1973-09-11,43,43,M,MUMBAI,7188.36,2,800.33
C1039936,1968-12-02,48,48,M,MUMBAI,9726.50,2,1351.76
C1024257,1980-05-18,36,36,M,MUMBAI,11729.83,4,8335.67
C1027320,1965-04-27,51,51,M,HYDERABAD,21773.57,2,2067.42
C1029955,1971-07-06,45,45,M,HYDERABAD,29617.42,3,1910.27
C1006740,1961-09-23,55,55,M,KOLKATA,6022.54,1,152.18
C1019229,1952-03-14,64,64,M,BANGALORE,12066.77,2,4914.16
C1014183,1997-11-21,19,19,M,THANE,11169.99,1,484.16
C1003775,1997-01-01,19,19,M,BANGALORE,7832.35,3,4161.48
C1003817,1955-08-25,61,61,M,BANGALORE,33403.71,4,2558.04
C1021620,1986-07-23,30,30,F,GURGAON,123216.80,1,2813.26
C1016797,1958-09-22,58,58,F,NEW DELHI,3662.05,2,2123.55
C1008787,1970-02-12,46,46,F,MUMBAI,8807.14,5,6892.35
C1033605,1997-06-20,19,19,M,CHENNAI,8772.04,3,247.87
C1039238,1958-12-02,58,58,M,SURAT,2495.24,2,997.93
C1008969,1980-09-26,36,36,M,THANE,91442.24,1,147.81
C1049979,1996-01-22,20,20,M,NOIDA,38968.18,2,594.06
C1036522,1996-03-15,20,20,M,HYDERABAD,14828.55,1,532.57
C1025591,1956-08-26,60,60,M,MUMBAI,6436.07,2,854.34
C1021963,1989-12-03,27,27,M,BANGALORE,3774.40,3,1461.41
C1003375,1964-05-13,52,52,M,NOIDA,10362.49,1,731.72
C1003468,1962-04-18,54,54,F,KOLKATA,26330.27,2,540.24
C1048689,,,42,M,PUNE,3120.16,2,255.47
C1023037,1969-06-28,47,47,M,THANE,9281.96,3,2709.21
C1006699,1988-12-15,28,28,M,MUMBAI,17798.48,3,1220.22
C1048023,1992-07-11,24,24,F,BANGALORE,10923.40,3,4444.72
C1042207,1972-12-24,44,44,M,MUMBAI,10125.92,4,1497.42
C1013159,1980-02-24,36,36,M,CHENNAI,13320.33,3,2341.50
C1007835,1994-12-09,22,22,M,BANGALORE,22485.20,1,668.45
C1018877,1954-08-04,62,62,F,BANGALORE,28220.82,1,533.14
C1030808,1963-05-06,53,53,M,KOLKATA,197120.21,2,331.79
C1005953,1987-10-05,29,29,M,PUNE,17406.36,2,405.30
C1014147,1970-08-05,46,46,F,NOIDA,3607.99,3,801.87
C1042323,1960-10-10,56,56,M,BANGALORE,39499.76,2,1152.45
C1022903,1971-06-28,45,45,F,GURGAON,32718.50,3,756.05
C1041010,1976-12-24,40,40,M,BANGALORE,6544.69,1,407.01
C1030764,1959-11-06,57,57,F,MUMBAI,2292.88,1,439.61
C1012347,1995-12-01,21,21,M,INDORE,135508.79,2,273.14
C1008392,1961-04-28,55,55,M,HYDERABAD,18502.79,2,443.26
C1031150,1960-09-18,56,56,M,CHENNAI,23812.21,2,1503.03
C1036360,,,42,F,CHENNAI,10065.44,2,1110.46
C1016090,1984-04-04,32,32,M,NEW DELHI,9203.39,4,7482.04
C1046893,,,42,M,CHENNAI,14702.53,1,1219.13
C1016366,1984-11-21,32,32,M,CHENNAI,10029.08,3,680.43
C1003639,,,42,M,BANGALORE,61252.11,2,3098.14
C1022075,1989-12-24,27,27,M,BANGALORE,6372.23,1,65.89
C1042466,1998-04-18,18,18,M,BANGALORE,5725.85,4,681.75
C1011317,1988-12-09,28,28,M,NEW DELHI,19018.72,2,907.16
C1041940,1987-03-10,29,29,M,HYDERABAD,29756.37,3,2934.53
C1012736,1991-07-24,25,25,F,KOLKATA,4201.99,1,254.66
C1035190,1985-10-08,31,31,M,GURGAON,27234.99,1,606.18
C1042665,1987-09-22,29,29,M,MUMBAI,13771.68,6,6698.41
C1027952,1989-02-26,27,27,M,PUNE,20258.95,3,4444.73
C1022644,1973-03-23,43,43,F,HYDERABAD,6291.25,4,4731.74
C1033686,1964-04-19,52,52,M,HYDERABAD,11092.49,2,471.38
C1020826,1983-12-06,33,33,M,THANE,32906.93,2,1423.36
C1006146,1975-06-08,41,41,M,HYDERABAD,12947.36,2,1650.34
C1034863,1954-04-08,62,62,M,MUMBAI,13103.45,3,920.16
C1006685,1963-09-17,53,53,M,NEW DELHI,34422.25,3,494.67
C1048357,1963-12-14,53,53,M,MUMBAI,41444.20,2,972.12
C1025019,1951-05-26,65,65,F,KOLKATA,19281.40,1,201.84
C1028021,1954-11-23,62,62,M,MUMBAI,4987.69,2,559.44
C1009149,1958-06-02,58,58,F,MUMBAI,28684.58,2,379.33
C1046362,1956-06-19,60,60,M,CHENNAI,3783.91,3,5457.34
C1013215,1986-07-03,30,30,M,MUMBAI,18682.12,2,1367.61
C1035248,1974-01-21,42,42,F,CHENNAI,59524.65,1,144.95
C1017438,1959-10-23,57,57,M,JAIPUR,10063.73,2,552.70
C1005743,1963-06-23,53,53,M,CHENNAI,4572.10,3,934.53
C1040893,1983-02-10,33,33,M,GURGAON,10433.07,3,1201.12
C1002054,1983-05-05,33,33,M,MUMBAI,7039.67,4,1121.48
C1002944,1997-10-28,19,19,M,MUMBAI,7191.57,3,843.48
C1007810,1993-08-11,23,23,M,MUMBAI,4059.16,1,173.47
C1026330,1951-01-20,65,65,M,CHENNAI,16615.63,2,806.74
C1005517,1994-08-15,22,22,M,CHENNAI,45265.57,1,535.56
C1001901,1988-11-04,28,28,M,KOLKATA,6619.78,3,2243.14
C1019306,1974-10-25,42,42,M,BANGALORE,7517.04,1,14.69
C1021046,1968-09-19,48,48,M,BANGALORE,10539.15,2,651.72
C1015434,1981-06-21,35,35,M,AHMEDABAD,29208.68,2,1044.04
C1003921,1964-04-27,52,52,UNKNOWN,NOIDA,225255.14,2,1119.60
C1026971,,,42,F,NEW DELHI,4071.22,2,3603.39
C1049182,1964-12-13,52,52,M,HYDERABAD,39154.04,2,824.65
C1008983,1988-07-20,28,28,M,PUNE,85720.81,2,1178.15
C1033761,1980-06-19,36,36,M,PUNE,11183.98,3,2070.98
C1005186,1987-12-04,29,29,M,SURAT,11957.11,4,1172.30
C1007814,1997-10-12,19,19,M,MUMBAI,11697.39,5,5447.65
C1047493,1978-09-23,38,38,M,THANE,7541.41,2,2481.13
C1042151,1997-06-10,19,19,M,KOLKATA,30233.29,3,2078.18
C1027244,1986-10-27,30,30,M,GURGAON,55870.51,2,580.98
C1024490,1953-05-04,63,63,M,BANGALORE,33499.93,1,167.34
C1013569,1970-03-18,46,46,F,MUMBAI,304.50,3,1261.96
C1015670,1964-10-18,52,52,M,NEW DELHI,44932.95,2,1812.36
C1027581,1960-11-15,56,56,F,BANGALORE,8466.91,1,4251.98
C1016833,1979-03-26,37,37,M,NOIDA,25401.11,1,294.47
C1033995,1977-08-21,39,39,M,NOIDA,1804.51,1,1279.71
C1017311,,,42,M,CHENNAI,47972.80,3,1646.17
C1035235,1996-10-09,20,20,M,MUMBAI,7195.74,6,4183.90
C1043070,1988-08-26,28,28,F,THANE,7829.97,3,11783.94
C1032625,1985-02-05,31,31,F,PUNE,29688.76,1,356.59
C1009339,1968-04-15,48,48,M,CHENNAI,15083.44,1,1162.22
C1026980,1976-10-22,40,40,F,BANGALORE,13199.54,2,1012.71
C1010510,1953-10-24,63,63,F,HYDERABAD,69471.47,3,24712.13
C1011066,1978-06-28,38,38,M,AHMEDABAD,111448.09,5,4520.74
C1033744,1997-07-08,19,19,F,NEW DELHI,7652.01,2,1528.43
C1039188,1953-04-08,63,63,M,SURAT,22193.83,1,298.44
C1005288,1958-03-20,58,58,M,CHENNAI,41435.75,1,1675.37
C1021890,1973-01-08,43,43,M,NEW DELHI,15206.46,2,1173.64
C1047663,1985-11-06,31,31,M,HYDERABAD,19116.23,3,14565.39
C1047925,1995-08-14,21,21,M,MUMBAI,35847.51,2,227.45
C1010316,,,42,M,CHENNAI,16332.92,4,4038.36
C1009742,1967-04-21,49,49,M,HYDERABAD,23523.24,6,13753.93
C1032057,1955-12-05,61,61,M,PUNE,31506.60,2,1086.25
C1027842,,,42,M,MUMBAI,4910.20,3,4016.08
C1038610,1965-11-05,51,51,F,PUNE,16200.49,2,885.28
C1031406,1995-03-24,21,21,F,SURAT,18049.92,2,1329.98
C1044302,,,42,M,SURAT,69033.88,3,1404.74
C1029029,1971-04-07,45,45,M,MUMBAI,4922.46,4,1445.00
C1005923,1953-01-02,63,63,F,MUMBAI,82698.56,5,2866.63
C1031532,1990-02-21,26,26,M,BANGALORE,16180.03,2,784.62
C1003274,1995-02-05,21,21,F,BANGALORE,8945.42,2,2068.72
C1026220,1967-05-08,49,49,M,BANGALORE,5154.36,2,2086.98
C1022161,,,42,M,NEW DELHI,43363.00,1,114.72
C1000699,1973-01-28,43,43,M,KOLKATA,5715.29,2,490.07
C1041526,1981-07-09,35,35,F,PUNE,28599.47,2,1819.59
C1012224,1956-05-02,60,60,M,LUCKNOW,20262.19,5,6257.20
C1028487,1971-06-28,45,45,M,BANGALORE,51574.99,2,2863.61
C1011332,1995-04-19,21,21,F,KOLKATA,23255.58,1,80.30
C1048246,1975-04-15,41,41,M,MUMBAI,93047.99,3,1793.01
C1010552,1986-05-14,30,30,M,HYDERABAD,20159.56,4,3230.72
C1047169,1989-07-06,27,27,M,HYDERABAD,755.22,4,1354.88
C1037953,1969-02-12,47,47,F,SURAT,6099.30,2,1116.61
C1010912,1969-10-08,47,47,F,BANGALORE,34714.35,2,1935.97
C1010061,1972-08-05,44,44,M,MUMBAI,21235.88,1,404.42
C1006234,1996-09-05,20,20,M,NEW DELHI,96037.44,2,1679.62
C1027647,1995-09-26,21,21,M,NEW DELHI,5220.14,6,8546.81
C1031651,1970-07-13,46,46,M,CHENNAI,5215.21,3,15950.14
C1044339,1953-03-20,63,63,M,NEW DELHI,27415.29,2,1101.42
C1017303,1977-03-09,39,39,M,GURGAON,8665.92,3,1048.08
C1044982,1969-02-26,47,47,M,NEW DELHI,1502.43,2,226.43
C1044310,1991-06-25,25,25,M,BANGALORE,9100.37,1,330.37
C1037238,1979-03-27,37,37,M,PUNE,2608.51,2,944.35
C1001787,1954-08-20,62,62,M,HYDERABAD,4032.76,2,441.74
C1014641,1981-10-10,35,35,M,HYDERABAD,9350.82,2,736.29
C1000645,1957-04-16,59,59,M,BANGALORE,11913.01,1,266.88
C1046611,1979-05-10,37,37,F,HYDERABAD,3783.63,3,1089.92
C1004799,1989-08-24,27,27,F,CHENNAI,22156.83,3,4090.08
C1046308,1996-04-02,20,20,F,KOLKATA,6055.96,1,65.02
C1043172,1978-02-12,38,38,M,CHENNAI,14814.78,3,182.38
C1002442,1987-08-05,29,29,F,PUNE,7037.88,4,3601.93
C1031522,1969-04-11,47,47,M,PUNE,39075.94,2,1095.44
C1040829,1994-07-16,22,22,M,NOIDA,55610.57,2,907.39
C1042780,1955-02-12,61,61,F,MUMBAI,83947.91,2,1391.73
C1042655,,,42,M,BANGALORE,32821.30,1,310.91
C1019180,1993-11-19,23,23,F,KOLKATA,6291.07,2,1087.52
C1036032,,,42,M,BANGALORE,6640.70,5,2369.57
